url,host,section,subsection,depth,slug,lastmod,from_sitemap,evidence
https://www.braze.com/customers/rappi-case-study,www.braze.com,customers,rappi-case-study,2,rappi-case-study,2023-05-25,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/rea-group-case-study,www.braze.com,customers,rea-group-case-study,2,rea-group-case-study,2021-10-11,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/rightmove-case-study,www.braze.com,customers,rightmove-case-study,2,rightmove-case-study,2025-08-26,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/rtl,www.braze.com,customers,rtl,2,rtl,2026-07-08,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/rvezy-case-study,www.braze.com,customers,rvezy-case-study,2,rvezy-case-study,2023-08-07,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/second-dinner-case-study,www.braze.com,customers,second-dinner-case-study,2,second-dinner-case-study,2024-06-21,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/sephora-sea-case-study,www.braze.com,customers,sephora-sea-case-study,2,sephora-sea-case-study,2021-02-02,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/sephora-sea-case-study-ar,www.braze.com,customers,sephora-sea-case-study-ar,2,sephora-sea-case-study-ar,2021-02-02,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/sesame-care-case-study,www.braze.com,customers,sesame-care-case-study,2,sesame-care-case-study,2021-12-16,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/sharethemeal-case-study,www.braze.com,customers,sharethemeal-case-study,2,sharethemeal-case-study,2024-12-12,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/showmax-case-study,www.braze.com,customers,showmax-case-study,2,showmax-case-study,2021-02-02,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/simplii-financial-case-study,www.braze.com,customers,simplii-financial-case-study,2,simplii-financial-case-study,2023-08-10,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/simplisafe-case-study,www.braze.com,customers,simplisafe-case-study,2,simplisafe-case-study,2024-01-18,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/skyscanner,www.braze.com,customers,skyscanner,2,skyscanner,2021-07-16,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/snoonu-case-study,www.braze.com,customers,snoonu-case-study,2,snoonu-case-study,2023-11-17,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/snoonu-drives-customer-loyalty-and-repeat-orders,www.braze.com,customers,snoonu-drives-customer-loyalty-and-repeat-orders,2,snoonu-drives-customer-loyalty-and-repeat-orders,2025-10-10,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/sonder-case-study,www.braze.com,customers,sonder-case-study,2,sonder-case-study,2024-02-26,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/splice-adds-new-channels-to-lift-conversions-by-64x,www.braze.com,customers,splice-adds-new-channels-to-lift-conversions-by-64x,2,splice-adds-new-channels-to-lift-conversions-by-64x,2022-01-19,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/stash-case-study,www.braze.com,customers,stash-case-study,2,stash-case-study,2025-11-05,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/stori-case-study,www.braze.com,customers,stori-case-study,2,stori-case-study,2024-07-17,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/storytel-case-study,www.braze.com,customers,storytel-case-study,2,storytel-case-study,2021-05-19,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/styli-case-study,www.braze.com,customers,styli-case-study,2,styli-case-study,2023-07-28,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/sweetgreen-case-study,www.braze.com,customers,sweetgreen-case-study,2,sweetgreen-case-study,2021-02-02,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/tala,www.braze.com,customers,tala,2,tala,2026-07-01,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/tapas-case-study,www.braze.com,customers,tapas-case-study,2,tapas-case-study,2022-11-29,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/taxfix-case-study,www.braze.com,customers,taxfix-case-study,2,taxfix-case-study,2022-01-28,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/ticketek-case-study,www.braze.com,customers,ticketek-case-study,2,ticketek-case-study,2022-03-23,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/tiket-case-study,www.braze.com,customers,tiket-case-study,2,tiket-case-study,2021-02-02,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/tiket-com-case-study-revenue,www.braze.com,customers,tiket-com-case-study-revenue,2,tiket-com-case-study-revenue,2021-06-24,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/tonies-case-study,www.braze.com,customers,tonies-case-study,2,tonies-case-study,2025-02-25,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/too-good-to-go-case-study,www.braze.com,customers,too-good-to-go-case-study,2,too-good-to-go-case-study,2024-08-22,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/tui-case-study,www.braze.com,customers,tui-case-study,2,tui-case-study,2022-12-16,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/uber-carshare-case-study,www.braze.com,customers,uber-carshare-case-study,2,uber-carshare-case-study,2021-07-09,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/upday-case-study,www.braze.com,customers,upday-case-study,2,upday-case-study,2022-02-25,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/us-soccer-case-study,www.braze.com,customers,us-soccer-case-study,2,us-soccer-case-study,2022-04-25,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/uswitch,www.braze.com,customers,uswitch,2,uswitch,2026-09-01,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/vgw-case-study,www.braze.com,customers,vgw-case-study,2,vgw-case-study,2021-10-12,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/viber-case-study,www.braze.com,customers,viber-case-study,2,viber-case-study,2022-04-01,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/virgin-o2-media,www.braze.com,customers,virgin-o2-media,2,virgin-o2-media,2026-08-14,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/virgin-red-case-study,www.braze.com,customers,virgin-red-case-study,2,virgin-red-case-study,2023-06-28,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/wallapop-case-study,www.braze.com,customers,wallapop-case-study,2,wallapop-case-study,2021-02-02,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/wallapop-drives-sustainable-marketplace-growth,www.braze.com,customers,wallapop-drives-sustainable-marketplace-growth,2,wallapop-drives-sustainable-marketplace-growth,2026-03-24,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/wealthsimple-case-study,www.braze.com,customers,wealthsimple-case-study,2,wealthsimple-case-study,2024-02-26,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/wondery-case-study,www.braze.com,customers,wondery-case-study,2,wondery-case-study,2025-05-01,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/wyze-case-study,www.braze.com,customers,wyze-case-study,2,wyze-case-study,2021-09-08,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/yellow-balloon-tour-case-study,www.braze.com,customers,yellow-balloon-tour-case-study,2,yellow-balloon-tour-case-study,2025-03-11,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/customers/yonder-case-study,www.braze.com,customers,yonder-case-study,2,yonder-case-study,2022-10-07,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/cxc,www.braze.com,cxc,,1,cxc,2026-04-16,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/delivering-magical-customer-engagement-ondemand,www.braze.com,delivering-magical-customer-engagement-ondemand,,1,delivering-magical-customer-engagement-ondemand,2026-07-22,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/dev-portal,www.braze.com,dev-portal,,1,dev-portal,2026-07-22,https://www.braze.com/sitemap/en-us_0.xml,company-own (site inventory)
https://www.braze.com/docs/api/api_campaigns,www.braze.com,docs,api,3,api_campaigns,2026-04-07,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/api_limits,www.braze.com,docs,api,3,api_limits,2026-05-08,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/basics,www.braze.com,docs,api,3,basics,2026-08-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/data_retention,www.braze.com,docs,api,3,data_retention,2026-04-07,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/data_retention/messaging_interaction_data,www.braze.com,docs,api,4,messaging_interaction_data,2026-07-31,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/apps,www.braze.com,docs,api,4,apps,2026-07-07,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/apps/post_update_push_credential,www.braze.com,docs,api,5,post_update_push_credential,2026-07-15,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs,www.braze.com,docs,api,4,catalogs,2026-06-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_fields/asynchronous/delete_catalog_field,www.braze.com,docs,api,7,delete_catalog_field,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_fields/asynchronous/post_create_catalog_fields,www.braze.com,docs,api,7,post_create_catalog_fields,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/asynchronous/delete_catalog_items_bulk,www.braze.com,docs,api,7,delete_catalog_items_bulk,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/asynchronous/patch_catalog_items_bulk,www.braze.com,docs,api,7,patch_catalog_items_bulk,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/asynchronous/post_create_catalog_items_bulk,www.braze.com,docs,api,7,post_create_catalog_items_bulk,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/asynchronous/put_update_catalog_items,www.braze.com,docs,api,7,put_update_catalog_items,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/synchronous/delete_catalog_item,www.braze.com,docs,api,7,delete_catalog_item,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/synchronous/get_catalog_item_details,www.braze.com,docs,api,7,get_catalog_item_details,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/synchronous/get_catalog_items_details_bulk,www.braze.com,docs,api,7,get_catalog_items_details_bulk,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/synchronous/patch_catalog_item,www.braze.com,docs,api,7,patch_catalog_item,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/synchronous/post_create_catalog_item,www.braze.com,docs,api,7,post_create_catalog_item,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_items/synchronous/put_update_catalog_item,www.braze.com,docs,api,7,put_update_catalog_item,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_management/synchronous/delete_catalog,www.braze.com,docs,api,7,delete_catalog,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_management/synchronous/get_list_catalogs,www.braze.com,docs,api,7,get_list_catalogs,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_management/synchronous/post_create_catalog,www.braze.com,docs,api,7,post_create_catalog,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_selections/asynchronous/delete_catalog_selection,www.braze.com,docs,api,7,delete_catalog_selection,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/catalogs/catalog_selections/asynchronous/post_create_catalog_selections,www.braze.com,docs,api,7,post_create_catalog_selections,2026-08-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/cdi,www.braze.com,docs,api,4,cdi,2026-06-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/cdi/get_integration_list,www.braze.com,docs,api,5,get_integration_list,2026-06-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/cdi/get_job_sync_status,www.braze.com,docs,api,5,get_job_sync_status,2026-06-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/cdi/post_job_sync,www.braze.com,docs,api,5,post_job_sync,2026-06-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects,www.braze.com,docs,api,4,data_objects,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/object_relationships/delete_object_relationship,www.braze.com,docs,api,6,delete_object_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/object_relationships/get_list_object_relationships,www.braze.com,docs,api,6,get_list_object_relationships,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/object_relationships/patch_update_object_relationship,www.braze.com,docs,api,6,patch_update_object_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/object_relationships/post_create_object_relationship,www.braze.com,docs,api,6,post_create_object_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/object_relationships/put_replace_object_relationship,www.braze.com,docs,api,6,put_replace_object_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/objects/delete_data_object,www.braze.com,docs,api,6,delete_data_object,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/objects/get_data_object,www.braze.com,docs,api,6,get_data_object,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/objects/get_list_data_objects,www.braze.com,docs,api,6,get_list_data_objects,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/objects/patch_update_data_object,www.braze.com,docs,api,6,patch_update_data_object,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/objects/post_create_data_object,www.braze.com,docs,api,6,post_create_data_object,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/objects/put_replace_data_object,www.braze.com,docs,api,6,put_replace_data_object,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/types/get_data_object_type,www.braze.com,docs,api,6,get_data_object_type,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/types/get_list_data_object_types,www.braze.com,docs,api,6,get_list_data_object_types,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/types/get_list_object_relationship_types,www.braze.com,docs,api,6,get_list_object_relationship_types,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/types/get_list_user_relationship_types,www.braze.com,docs,api,6,get_list_user_relationship_types,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/user_relationships/delete_user_relationship,www.braze.com,docs,api,6,delete_user_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/user_relationships/get_list_user_relationships,www.braze.com,docs,api,6,get_list_user_relationships,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/user_relationships/patch_update_user_relationship,www.braze.com,docs,api,6,patch_update_user_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/user_relationships/post_create_user_relationship,www.braze.com,docs,api,6,post_create_user_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/data_objects/user_relationships/put_replace_user_relationship,www.braze.com,docs,api,6,put_replace_user_relationship,2026-09-01,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email,www.braze.com,docs,api,4,email,2026-06-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email/get_list_hard_bounces,www.braze.com,docs,api,5,get_list_hard_bounces,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email/get_query_unsubscribed_email_addresses,www.braze.com,docs,api,5,get_query_unsubscribed_email_addresses,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email/post_blacklist,www.braze.com,docs,api,5,post_blacklist,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email/post_blocklist,www.braze.com,docs,api,5,post_blocklist,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email/post_email_subscription_status,www.braze.com,docs,api,5,post_email_subscription_status,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email/post_remove_hard_bounces,www.braze.com,docs,api,5,post_remove_hard_bounces,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/email/post_remove_spam,www.braze.com,docs,api,5,post_remove_spam,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export,www.braze.com,docs,api,4,export,2026-08-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/campaigns/get_campaign_analytics,www.braze.com,docs,api,6,get_campaign_analytics,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/campaigns/get_campaign_details,www.braze.com,docs,api,6,get_campaign_details,2026-08-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/campaigns/get_campaigns,www.braze.com,docs,api,6,get_campaigns,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/campaigns/get_send_analytics,www.braze.com,docs,api,6,get_send_analytics,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/canvas/get_canvas_analytics,www.braze.com,docs,api,6,get_canvas_analytics,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/canvas/get_canvas_analytics_summary,www.braze.com,docs,api,6,get_canvas_analytics_summary,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/canvas/get_canvas_details,www.braze.com,docs,api,6,get_canvas_details,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/canvas/get_canvases,www.braze.com,docs,api,6,get_canvases,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/custom_attributes/get_custom_attributes,www.braze.com,docs,api,6,get_custom_attributes,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/custom_events/get_custom_events,www.braze.com,docs,api,6,get_custom_events,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/custom_events/get_custom_events_analytics,www.braze.com,docs,api,6,get_custom_events_analytics,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/custom_events/get_custom_events_data,www.braze.com,docs,api,6,get_custom_events_data,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/kpi/get_kpi_daily_new_users_date,www.braze.com,docs,api,6,get_kpi_daily_new_users_date,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/kpi/get_kpi_dau_date,www.braze.com,docs,api,6,get_kpi_dau_date,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/kpi/get_kpi_mau_30_days,www.braze.com,docs,api,6,get_kpi_mau_30_days,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/kpi/get_kpi_uninstalls_date,www.braze.com,docs,api,6,get_kpi_uninstalls_date,2026-08-20,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/purchases/get_list_product_id,www.braze.com,docs,api,6,get_list_product_id,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/purchases/get_number_of_purchases,www.braze.com,docs,api,6,get_number_of_purchases,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/purchases/get_revenue_series,www.braze.com,docs,api,6,get_revenue_series,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/segments/get_segment,www.braze.com,docs,api,6,get_segment,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/segments/get_segment_analytics,www.braze.com,docs,api,6,get_segment_analytics,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/segments/get_segment_details,www.braze.com,docs,api,6,get_segment_details,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/segments/post_cancel_export,www.braze.com,docs,api,6,post_cancel_export,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/sessions/get_sessions_analytics,www.braze.com,docs,api,6,get_sessions_analytics,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/user_data/post_users_global_control_group,www.braze.com,docs,api,6,post_users_global_control_group,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/user_data/post_users_identifier,www.braze.com,docs,api,6,post_users_identifier,2026-08-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/export/user_data/post_users_segment,www.braze.com,docs,api,6,post_users_segment,2026-08-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/media_library,www.braze.com,docs,api,4,media_library,2026-06-25,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/media_library/manage_assets/create,www.braze.com,docs,api,6,create,2026-08-12,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/media_library/manage_assets/replace_file,www.braze.com,docs,api,6,replace_file,2026-08-27,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging,www.braze.com,docs,api,4,messaging,2026-07-20,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging/duplicate_messages/post_duplicate_campaigns,www.braze.com,docs,api,6,post_duplicate_campaigns,2026-07-10,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging/duplicate_messages/post_duplicate_canvases,www.braze.com,docs,api,6,post_duplicate_canvases,2026-07-10,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging/live_activity/start,www.braze.com,docs,api,6,start,2026-08-28,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging/live_activity/update,www.braze.com,docs,api,6,update,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging/schedule_messages/get_messages_scheduled,www.braze.com,docs,api,6,get_messages_scheduled,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging/schedule_messages/post_delete_scheduled_messages,www.braze.com,docs,api,6,post_delete_scheduled_messages,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
https://www.braze.com/docs/api/endpoints/messaging/schedule_messages/post_delete_scheduled_triggered_canvases,www.braze.com,docs,api,6,post_delete_scheduled_triggered_canvases,2026-07-17,https://www.braze.com/docs/sitemap.xml,company-own (site inventory)
